bias,positiveness,negativeness,label
1.0,490.0,4198.0,0.0
1.0,40.0,7422.0,0.0
1.0,102.0,468.0,0.0
1.0,203.0,3940.0,0.0
1.0,56.0,3745.0,0.0
1.0,77.0,3878.0,0.0
1.0,78.0,600.0,0.0
1.0,93.0,3694.0,0.0
1.0,260.0,3855.0,0.0
1.0,27.0,3723.0,0.0
1.0,7.0,3693.0,0.0
1.0,349.0,4288.0,0.0
1.0,496.0,4217.0,0.0
1.0,38.0,3708.0,0.0
1.0,103.0,3849.0,0.0
1.0,55.0,3728.0,0.0
1.0,150.0,3922.0,0.0
1.0,105.0,3835.0,0.0
1.0,129.0,3955.0,0.0
1.0,59.0,3766.0,0.0
1.0,2.0,3682.0,0.0
1.0,1.0,3676.0,0.0
1.0,2.0,3678.0,0.0
1.0,134.0,3822.0,0.0
1.0,357.0,4097.0,0.0
1.0,102.0,132.0,0.0
1.0,32.0,3753.0,0.0
1.0,632.0,4491.0,0.0
1.0,54.0,3787.0,0.0
1.0,184.0,3841.0,0.0
1.0,412.0,4174.0,0.0
1.0,3.0,3682.0,0.0
1.0,471.0,8176.0,0.0
1.0,77.0,3773.0,0.0
1.0,6.0,3692.0,0.0
1.0,68.0,3750.0,0.0
1.0,112.0,4021.0,0.0
1.0,334.0,4058.0,0.0
1.0,36.0,3754.0,0.0
1.0,331.0,773.0,0.0
1.0,121.0,3821.0,0.0
1.0,113.0,3897.0,0.0
1.0,248.0,3836.0,0.0
1.0,39.0,3716.0,0.0
1.0,101.0,864.0,0.0
1.0,207.0,4012.0,0.0
1.0,218.0,3763.0,0.0
1.0,680.0,4629.0,0.0
1.0,59.0,3710.0,0.0
1.0,51.0,3754.0,0.0
1.0,284.0,4175.0,0.0
1.0,1.0,3687.0,0.0
1.0,183.0,3790.0,0.0
1.0,160.0,3853.0,0.0
1.0,388.0,4133.0,0.0
1.0,1.0,3678.0,0.0
1.0,2.0,3687.0,0.0
1.0,455.0,4086.0,0.0
1.0,6.0,3689.0,0.0
1.0,172.0,495.0,0.0
1.0,1.0,3680.0,0.0
1.0,59.0,3822.0,0.0
1.0,42.0,3735.0,0.0
1.0,35.0,3701.0,0.0
1.0,65.0,3733.0,0.0
1.0,91.0,3897.0,0.0
1.0,129.0,3787.0,0.0
1.0,32.0,3704.0,0.0
1.0,4.0,3688.0,0.0
1.0,207.0,3887.0,0.0
1.0,3.0,3678.0,0.0
1.0,11.0,3690.0,0.0
1.0,348.0,782.0,0.0
1.0,19.0,3916.0,0.0
1.0,25.0,3692.0,0.0
1.0,14.0,3795.0,0.0
1.0,96.0,3903.0,0.0
1.0,980.0,4846.0,0.0
1.0,32.0,3723.0,0.0
1.0,177.0,3859.0,0.0
1.0,2.0,3679.0,0.0
1.0,358.0,3847.0,0.0
1.0,82.0,3918.0,0.0
1.0,79.0,3795.0,0.0
1.0,1.0,3678.0,0.0
1.0,1.0,3676.0,0.0
1.0,299.0,4100.0,0.0
1.0,191.0,3826.0,0.0
1.0,516.0,4517.0,0.0
1.0,9.0,7357.0,0.0
1.0,154.0,4059.0,0.0
1.0,147.0,3771.0,0.0
1.0,811.0,4724.0,0.0
1.0,385.0,4048.0,0.0
1.0,194.0,3943.0,0.0
1.0,38.0,3812.0,0.0
1.0,33.0,3951.0,0.0
1.0,170.0,3811.0,0.0
1.0,482.0,4041.0,0.0
1.0,384.0,4083.0,0.0
1.0,753.0,4563.0,0.0
1.0,71.0,3766.0,0.0
1.0,495.0,4399.0,0.0
1.0,50.0,52.0,0.0
1.0,24.0,423.0,0.0
1.0,22.0,14748.0,0.0
1.0,110.0,3924.0,0.0
1.0,585.0,4187.0,0.0
1.0,208.0,3988.0,0.0
1.0,216.0,641.0,0.0
1.0,584.0,4180.0,0.0
1.0,106.0,3800.0,0.0
1.0,21.0,3916.0,0.0
1.0,29.0,3925.0,0.0
1.0,326.0,4115.0,0.0
1.0,13.0,3691.0,0.0
1.0,97.0,486.0,0.0
1.0,89.0,3773.0,0.0
1.0,190.0,3867.0,0.0
1.0,151.0,3951.0,0.0
1.0,166.0,3826.0,0.0
1.0,348.0,3857.0,0.0
1.0,142.0,3844.0,0.0
1.0,16.0,3747.0,0.0
1.0,188.0,3857.0,0.0
1.0,20.0,3919.0,0.0
1.0,255.0,3938.0,0.0
1.0,36.0,666.0,0.0
1.0,4.0,3686.0,0.0
1.0,119.0,3914.0,0.0
1.0,19.0,3739.0,0.0
1.0,301.0,389.0,0.0
1.0,197.0,991.0,0.0
1.0,200.0,743.0,0.0
1.0,21.0,3707.0,0.0
1.0,1022.0,4678.0,0.0
1.0,56.0,3809.0,0.0
1.0,1.0,3676.0,0.0
1.0,17.0,3685.0,0.0
1.0,166.0,4024.0,0.0
1.0,201.0,4055.0,0.0
1.0,188.0,3994.0,0.0
1.0,6.0,3712.0,0.0
1.0,18.0,3914.0,0.0
1.0,424.0,4128.0,0.0
1.0,305.0,4107.0,0.0
1.0,31.0,537.0,0.0
1.0,8.0,3691.0,0.0
1.0,295.0,4080.0,0.0
1.0,1.0,3675.0,0.0
1.0,107.0,3774.0,0.0
1.0,247.0,4104.0,0.0
1.0,238.0,3992.0,0.0
1.0,99.0,3754.0,0.0
1.0,152.0,3830.0,0.0
1.0,71.0,3780.0,0.0
1.0,66.0,3785.0,0.0
1.0,253.0,3939.0,0.0
1.0,122.0,3934.0,0.0
1.0,29.0,3700.0,0.0
1.0,869.0,4995.0,0.0
1.0,35.0,3808.0,0.0
1.0,166.0,3995.0,0.0
1.0,279.0,3958.0,0.0
1.0,59.0,3734.0,0.0
1.0,2.0,389.0,0.0
1.0,20.0,3724.0,0.0
1.0,4.0,3701.0,0.0
1.0,412.0,3977.0,0.0
1.0,189.0,570.0,0.0
1.0,608.0,4478.0,0.0
1.0,544.0,4200.0,0.0
1.0,707.0,4597.0,0.0
1.0,26.0,405.0,0.0
1.0,1.0,3676.0,0.0
1.0,97.0,3806.0,0.0
1.0,280.0,22290.0,0.0
1.0,253.0,3842.0,0.0
1.0,205.0,7660.0,0.0
1.0,173.0,755.0,0.0
1.0,57.0,3715.0,0.0
1.0,86.0,3736.0,0.0
1.0,19.0,397.0,0.0
1.0,156.0,3856.0,0.0
1.0,375.0,3973.0,0.0
1.0,762.0,4379.0,0.0
1.0,89.0,3763.0,0.0
1.0,3.0,3682.0,0.0
1.0,28.0,3704.0,0.0
1.0,12.0,418.0,0.0
1.0,208.0,3981.0,0.0
1.0,478.0,877.0,0.0
1.0,154.0,3805.0,0.0
1.0,404.0,4179.0,0.0
1.0,185.0,3905.0,0.0
1.0,296.0,4132.0,0.0
1.0,217.0,3883.0,0.0
1.0,170.0,3862.0,0.0
1.0,0.0,398.0,0.0
1.0,467.0,4165.0,0.0
1.0,1.0,3682.0,0.0
1.0,413.0,4415.0,0.0
1.0,41.0,3726.0,0.0
1.0,194.0,618.0,0.0
1.0,322.0,837.0,0.0
1.0,6.0,3685.0,0.0
1.0,3.0,3680.0,0.0
1.0,608.0,4352.0,0.0
1.0,202.0,557.0,0.0
1.0,430.0,4354.0,0.0
1.0,357.0,3969.0,0.0
1.0,6.0,3689.0,0.0
1.0,337.0,3803.0,0.0
1.0,40.0,477.0,0.0
1.0,543.0,3799.0,0.0
1.0,125.0,3770.0,0.0
1.0,165.0,3833.0,0.0
1.0,104.0,3768.0,0.0
1.0,204.0,4232.0,0.0
1.0,231.0,786.0,0.0
1.0,105.0,3783.0,0.0
1.0,449.0,4521.0,0.0
1.0,533.0,4356.0,0.0
1.0,82.0,3921.0,0.0
1.0,451.0,4214.0,0.0
1.0,6.0,3733.0,0.0
1.0,49.0,3720.0,0.0
1.0,1.0,3676.0,0.0
1.0,122.0,3936.0,0.0
1.0,214.0,4032.0,0.0
1.0,6.0,3677.0,0.0
1.0,434.0,4221.0,0.0
1.0,95.0,3819.0,0.0
1.0,857.0,4608.0,0.0
1.0,1.0,3682.0,0.0
1.0,22.0,3730.0,0.0
1.0,84.0,4019.0,0.0
1.0,457.0,4255.0,0.0
1.0,285.0,4097.0,0.0
1.0,131.0,3813.0,0.0
1.0,15.0,3799.0,0.0
1.0,240.0,3969.0,0.0
1.0,130.0,3821.0,0.0
1.0,208.0,3922.0,0.0
1.0,1.0,3677.0,0.0
1.0,21.0,3736.0,0.0
1.0,152.0,3802.0,0.0
1.0,160.0,3935.0,0.0
1.0,76.0,3809.0,0.0
1.0,403.0,4201.0,0.0
1.0,59.0,107.0,0.0
1.0,18.0,3914.0,0.0
1.0,263.0,3890.0,0.0
1.0,11.0,3697.0,0.0
1.0,337.0,3995.0,0.0
1.0,18.0,3703.0,0.0
1.0,4.0,3680.0,0.0
1.0,55.0,3732.0,0.0
1.0,362.0,4219.0,0.0
1.0,75.0,3793.0,0.0
1.0,11.0,3686.0,0.0
1.0,424.0,3999.0,0.0
1.0,7.0,3711.0,0.0
1.0,51.0,7442.0,0.0
1.0,118.0,849.0,0.0
1.0,511.0,4362.0,0.0
1.0,105.0,3793.0,0.0
1.0,280.0,3909.0,0.0
1.0,163.0,3837.0,0.0
1.0,253.0,4267.0,0.0
1.0,872.0,4768.0,0.0
1.0,19.0,3711.0,0.0
1.0,218.0,3892.0,0.0
1.0,245.0,4022.0,0.0
1.0,5.0,3678.0,0.0
1.0,147.0,3811.0,0.0
1.0,127.0,3881.0,0.0
1.0,7.0,3679.0,0.0
1.0,1.0,3687.0,0.0
1.0,616.0,3995.0,0.0
1.0,1170.0,4939.0,0.0
1.0,93.0,3775.0,0.0
1.0,4.0,3700.0,0.0
1.0,263.0,4091.0,0.0
1.0,175.0,3982.0,0.0
1.0,4.0,3696.0,0.0
1.0,1147.0,1170.0,0.0
1.0,76.0,3851.0,0.0
1.0,104.0,3816.0,0.0
1.0,1.0,3680.0,0.0
1.0,64.0,3777.0,0.0
1.0,17.0,427.0,0.0
1.0,8.0,3719.0,0.0
1.0,26.0,3730.0,0.0
1.0,189.0,3823.0,0.0
1.0,293.0,3982.0,0.0
1.0,36.0,3808.0,0.0
1.0,142.0,3988.0,0.0
1.0,303.0,4185.0,0.0
1.0,286.0,3970.0,0.0
1.0,546.0,4270.0,0.0
1.0,7.0,3684.0,0.0
1.0,329.0,3905.0,0.0
1.0,663.0,4809.0,0.0
1.0,227.0,3893.0,0.0
1.0,114.0,3866.0,0.0
1.0,207.0,3761.0,0.0
1.0,86.0,3750.0,0.0
1.0,200.0,3963.0,0.0
1.0,312.0,4294.0,0.0
1.0,12.0,3705.0,0.0
1.0,443.0,4119.0,0.0
1.0,321.0,4083.0,0.0
1.0,18.0,3705.0,0.0
1.0,18.0,3915.0,0.0
1.0,107.0,780.0,0.0
1.0,348.0,4039.0,0.0
1.0,168.0,7469.0,0.0
1.0,14.0,3718.0,0.0
1.0,729.0,4171.0,0.0
1.0,347.0,478.0,0.0
1.0,44.0,3727.0,0.0
1.0,84.0,658.0,0.0
1.0,1.0,3675.0,0.0
1.0,19.0,425.0,0.0
1.0,447.0,4011.0,0.0
1.0,323.0,7822.0,0.0
1.0,6.0,3696.0,0.0
1.0,40.0,3747.0,0.0
1.0,10.0,3694.0,0.0
1.0,47.0,3953.0,0.0
1.0,62.0,3831.0,0.0
1.0,146.0,3785.0,0.0
1.0,8.0,3777.0,0.0
1.0,171.0,3929.0,0.0
1.0,276.0,4128.0,0.0
1.0,171.0,3866.0,0.0
1.0,1188.0,4956.0,0.0
1.0,55.0,4019.0,0.0
1.0,347.0,3905.0,0.0
1.0,382.0,4166.0,0.0
1.0,602.0,4340.0,0.0
1.0,41.0,3779.0,0.0
1.0,173.0,3804.0,0.0
1.0,232.0,799.0,0.0
1.0,288.0,4084.0,0.0
1.0,13.0,3716.0,0.0
1.0,127.0,3864.0,0.0
1.0,88.0,3871.0,0.0
1.0,289.0,4060.0,0.0
1.0,141.0,3942.0,0.0
1.0,32.0,3746.0,0.0
1.0,93.0,3766.0,0.0
1.0,32.0,3703.0,0.0
1.0,635.0,4531.0,0.0
1.0,81.0,3835.0,0.0
1.0,95.0,3753.0,0.0
1.0,33.0,3703.0,0.0
1.0,184.0,3944.0,0.0
1.0,2.0,3679.0,0.0
1.0,264.0,4063.0,0.0
1.0,154.0,3893.0,0.0
1.0,25.0,3683.0,0.0
1.0,423.0,620.0,0.0
1.0,169.0,3858.0,0.0
1.0,1.0,3676.0,0.0
1.0,6.0,3695.0,0.0
1.0,394.0,3947.0,0.0
1.0,1.0,3675.0,0.0
1.0,28.0,3720.0,0.0
1.0,3.0,48.0,0.0
1.0,437.0,4253.0,0.0
1.0,188.0,3791.0,0.0
1.0,4.0,3694.0,0.0
1.0,12.0,3719.0,0.0
1.0,128.0,784.0,0.0
1.0,225.0,7554.0,0.0
1.0,17.0,3687.0,0.0
1.0,381.0,4298.0,0.0
1.0,74.0,3791.0,0.0
1.0,419.0,4260.0,0.0
1.0,18.0,3915.0,0.0
1.0,357.0,4002.0,0.0
1.0,146.0,3978.0,0.0
1.0,50.0,3801.0,0.0
1.0,53.0,3743.0,0.0
1.0,155.0,4104.0,0.0
1.0,343.0,15158.0,0.0
1.0,218.0,4045.0,0.0
1.0,249.0,4102.0,0.0
1.0,438.0,4040.0,0.0
1.0,108.0,3944.0,0.0
1.0,8.0,3687.0,0.0
1.0,185.0,3890.0,0.0
1.0,29.0,3705.0,0.0
1.0,184.0,3866.0,0.0
1.0,116.0,3910.0,0.0
1.0,244.0,4000.0,0.0
1.0,147.0,3932.0,0.0
1.0,66.0,3862.0,0.0
1.0,176.0,3802.0,0.0
1.0,573.0,4086.0,0.0
1.0,579.0,4516.0,0.0
1.0,209.0,648.0,0.0
1.0,2.0,3677.0,0.0
1.0,5.0,3679.0,0.0
1.0,455.0,4265.0,0.0
1.0,102.0,3790.0,0.0
1.0,125.0,3804.0,0.0
1.0,108.0,3944.0,0.0
1.0,125.0,3810.0,0.0
1.0,199.0,3784.0,0.0
1.0,135.0,3893.0,0.0
1.0,13.0,3701.0,0.0
1.0,13.0,434.0,0.0
1.0,242.0,3948.0,0.0
1.0,390.0,4144.0,0.0
1.0,572.0,3968.0,0.0
1.0,231.0,702.0,0.0
1.0,140.0,3954.0,0.0
1.0,405.0,3962.0,0.0
1.0,198.0,4035.0,0.0
1.0,614.0,4143.0,0.0
1.0,3.0,3684.0,0.0
1.0,81.0,659.0,0.0
1.0,18.0,3800.0,0.0
1.0,332.0,4083.0,0.0
1.0,34.0,3731.0,0.0
1.0,248.0,3958.0,0.0
1.0,839.0,4797.0,0.0
1.0,129.0,3787.0,0.0
1.0,643.0,4071.0,0.0
1.0,144.0,3963.0,0.0
1.0,19.0,3787.0,0.0
1.0,154.0,3956.0,0.0
1.0,82.0,3817.0,0.0
1.0,239.0,700.0,0.0
1.0,153.0,3863.0,0.0
1.0,192.0,3758.0,0.0
1.0,108.0,3944.0,0.0
1.0,77.0,3734.0,0.0
1.0,8.0,3690.0,0.0
1.0,2.0,3681.0,0.0
1.0,211.0,3958.0,0.0
1.0,584.0,4153.0,0.0
1.0,725.0,4481.0,0.0
1.0,450.0,4349.0,0.0
1.0,17.0,3735.0,0.0
1.0,150.0,3871.0,0.0
1.0,28.0,3797.0,0.0
1.0,126.0,3859.0,0.0
1.0,75.0,3865.0,0.0
1.0,3.0,3677.0,0.0
1.0,27.0,3686.0,0.0
1.0,185.0,4054.0,0.0
1.0,297.0,4183.0,0.0
1.0,161.0,3802.0,0.0
1.0,85.0,3776.0,0.0
1.0,38.0,3702.0,0.0
1.0,1.0,3678.0,0.0
1.0,67.0,505.0,0.0
1.0,553.0,11532.0,0.0
1.0,61.0,3870.0,0.0
1.0,104.0,3808.0,0.0
1.0,0.0,386.0,0.0
1.0,313.0,3918.0,0.0
1.0,54.0,3747.0,0.0
1.0,122.0,521.0,0.0
1.0,207.0,3818.0,0.0
1.0,325.0,4019.0,0.0
1.0,77.0,3728.0,0.0
1.0,281.0,3894.0,0.0
1.0,19.0,3918.0,0.0
1.0,379.0,4298.0,0.0
1.0,209.0,601.0,0.0
1.0,122.0,3936.0,0.0
1.0,10.0,3720.0,0.0
1.0,8.0,3704.0,0.0
1.0,73.0,3854.0,0.0
1.0,312.0,4200.0,0.0
1.0,292.0,4028.0,0.0
1.0,183.0,3887.0,0.0
1.0,85.0,640.0,0.0
1.0,207.0,3836.0,0.0
1.0,199.0,3840.0,0.0
1.0,13.0,3695.0,0.0
1.0,39.0,3734.0,0.0
1.0,402.0,3873.0,0.0
1.0,180.0,3929.0,0.0
1.0,245.0,4099.0,0.0
1.0,77.0,187.0,0.0
1.0,2.0,3677.0,0.0
1.0,2.0,3680.0,0.0
1.0,396.0,4077.0,0.0
1.0,204.0,4002.0,0.0
1.0,171.0,3930.0,0.0
1.0,293.0,868.0,0.0
1.0,25.0,3758.0,0.0
1.0,430.0,4127.0,0.0
1.0,97.0,3819.0,0.0
1.0,67.0,3894.0,0.0
1.0,68.0,3771.0,0.0
1.0,61.0,3708.0,0.0
1.0,196.0,11211.0,0.0
1.0,1058.0,4404.0,0.0
1.0,36.0,3751.0,0.0
1.0,225.0,3980.0,0.0
1.0,221.0,4134.0,0.0
1.0,444.0,3947.0,0.0
1.0,149.0,3914.0,0.0
1.0,56.0,3811.0,0.0
1.0,916.0,4731.0,0.0
1.0,218.0,3886.0,0.0
1.0,112.0,3816.0,0.0
1.0,69.0,3769.0,0.0
1.0,380.0,4172.0,0.0
1.0,372.0,4088.0,0.0
1.0,1.0,3679.0,0.0
1.0,337.0,3803.0,0.0
1.0,156.0,3834.0,0.0
1.0,140.0,3868.0,0.0
1.0,15.0,3738.0,0.0
1.0,593.0,4695.0,0.0
1.0,592.0,1003.0,0.0
1.0,117.0,3839.0,0.0
1.0,69.0,3732.0,0.0
1.0,425.0,4118.0,0.0
1.0,109.0,79.0,0.0
1.0,44.0,3850.0,0.0
1.0,90.0,3777.0,0.0
1.0,1.0,3676.0,0.0
1.0,531.0,4655.0,0.0
1.0,113.0,3757.0,0.0
1.0,236.0,4119.0,0.0
1.0,394.0,4226.0,0.0
1.0,1.0,3678.0,0.0
1.0,72.0,3860.0,0.0
1.0,21.0,3742.0,0.0
1.0,59.0,3874.0,0.0
1.0,448.0,4243.0,0.0
1.0,15.0,3698.0,0.0
1.0,108.0,3944.0,0.0
1.0,19.0,3711.0,0.0
1.0,457.0,4106.0,0.0
1.0,530.0,4104.0,0.0
1.0,19.0,3689.0,0.0
1.0,539.0,4238.0,0.0
1.0,391.0,4110.0,0.0
1.0,259.0,1470.0,0.0
1.0,56.0,3739.0,0.0
1.0,129.0,3790.0,0.0
1.0,124.0,3844.0,0.0
1.0,15.0,424.0,0.0
1.0,1.0,3679.0,0.0
1.0,49.0,3967.0,0.0
1.0,77.0,3767.0,0.0
1.0,68.0,3736.0,0.0
1.0,72.0,3776.0,0.0
1.0,0.0,388.0,0.0
1.0,43.0,7623.0,0.0
1.0,44.0,548.0,0.0
1.0,686.0,4309.0,0.0
1.0,977.0,4212.0,0.0
1.0,26.0,3713.0,0.0
1.0,627.0,952.0,0.0
1.0,3.0,3688.0,0.0
1.0,518.0,4194.0,0.0
1.0,303.0,465.0,0.0
1.0,492.0,4333.0,0.0
1.0,54.0,3743.0,0.0
1.0,84.0,3865.0,0.0
1.0,4.0,46.0,0.0
1.0,202.0,592.0,0.0
1.0,281.0,3786.0,0.0
1.0,36.0,3733.0,0.0
1.0,348.0,998.0,0.0
1.0,69.0,3852.0,0.0
1.0,251.0,4009.0,0.0
1.0,8.0,3681.0,0.0
1.0,653.0,4298.0,0.0
1.0,112.0,3897.0,0.0
1.0,230.0,3920.0,0.0
1.0,15.0,3692.0,0.0
1.0,25.0,3926.0,0.0
1.0,68.0,3920.0,0.0
1.0,118.0,3776.0,0.0
1.0,1.0,3681.0,0.0
1.0,439.0,4131.0,0.0
1.0,883.0,4790.0,0.0
1.0,1.0,3681.0,0.0
1.0,5.0,3700.0,0.0
1.0,17.0,3698.0,0.0
1.0,288.0,708.0,0.0
1.0,244.0,4039.0,0.0
1.0,423.0,4467.0,0.0
1.0,407.0,4081.0,0.0
1.0,12.0,3697.0,0.0
1.0,10.0,3716.0,0.0
1.0,141.0,4125.0,0.0
1.0,69.0,3770.0,0.0
1.0,849.0,4466.0,0.0
1.0,61.0,3700.0,0.0
1.0,226.0,3855.0,0.0
1.0,21.0,3688.0,0.0
1.0,6.0,3775.0,0.0
1.0,163.0,3837.0,0.0
1.0,18.0,3681.0,0.0
1.0,58.0,478.0,0.0
1.0,112.0,3856.0,0.0
1.0,240.0,7688.0,0.0
1.0,289.0,4025.0,0.0
1.0,286.0,4170.0,0.0
1.0,54.0,441.0,0.0
1.0,1.0,3679.0,0.0
1.0,186.0,689.0,0.0
1.0,163.0,3975.0,0.0
1.0,150.0,3871.0,0.0
1.0,66.0,3728.0,0.0
1.0,22.0,91.0,0.0
1.0,228.0,3885.0,0.0
1.0,1.0,3682.0,0.0
1.0,1024.0,4617.0,0.0
1.0,104.0,3864.0,0.0
1.0,1.0,3676.0,0.0
1.0,18.0,3688.0,0.0
1.0,469.0,4118.0,0.0
1.0,5.0,3683.0,0.0
1.0,30.0,673.0,0.0
1.0,434.0,4142.0,0.0
1.0,489.0,4042.0,0.0
1.0,386.0,3921.0,0.0
1.0,71.0,3735.0,0.0
1.0,1696.0,12504.0,0.0
1.0,59.0,476.0,0.0
1.0,492.0,4063.0,0.0
1.0,319.0,3920.0,0.0
1.0,338.0,4222.0,0.0
1.0,233.0,743.0,0.0
1.0,27.0,3699.0,0.0
1.0,231.0,3930.0,0.0
1.0,16.0,7366.0,0.0
1.0,460.0,4145.0,0.0
1.0,91.0,3843.0,0.0
1.0,216.0,4033.0,0.0
1.0,2.0,3681.0,0.0
1.0,230.0,3885.0,0.0
1.0,33.0,3734.0,0.0
1.0,29.0,3694.0,0.0
1.0,363.0,4146.0,0.0
1.0,375.0,3914.0,0.0
1.0,311.0,3993.0,0.0
1.0,363.0,11762.0,0.0
1.0,160.0,3827.0,0.0
1.0,275.0,7537.0,0.0
1.0,177.0,3926.0,0.0
1.0,7.0,3701.0,0.0
1.0,83.0,3959.0,0.0
1.0,106.0,3909.0,0.0
1.0,38.0,3712.0,0.0
1.0,65.0,3786.0,0.0
1.0,1.0,3676.0,0.0
1.0,130.0,3842.0,0.0
1.0,139.0,3741.0,0.0
1.0,326.0,4053.0,0.0
1.0,1.0,3675.0,0.0
1.0,307.0,4055.0,0.0
1.0,336.0,4146.0,0.0
1.0,565.0,4092.0,0.0
1.0,147.0,3786.0,0.0
1.0,5.0,3714.0,0.0
1.0,182.0,475.0,0.0
1.0,23.0,3712.0,0.0
1.0,209.0,7510.0,0.0
1.0,413.0,4257.0,0.0
1.0,269.0,281.0,0.0
1.0,68.0,3823.0,0.0
1.0,43.0,3729.0,0.0
1.0,167.0,3835.0,0.0
1.0,25.0,3718.0,0.0
1.0,373.0,867.0,0.0
1.0,109.0,691.0,0.0
1.0,824.0,4609.0,0.0
1.0,337.0,3803.0,0.0
1.0,240.0,4044.0,0.0
1.0,16.0,405.0,0.0
1.0,156.0,3817.0,0.0
1.0,209.0,599.0,0.0
1.0,738.0,4486.0,0.0
1.0,814.0,4402.0,0.0
1.0,52.0,3953.0,0.0
1.0,12.0,3696.0,0.0
1.0,33.0,3697.0,0.0
1.0,139.0,3841.0,0.0
1.0,144.0,3947.0,0.0
1.0,545.0,4258.0,0.0
1.0,77.0,3843.0,0.0
1.0,18.0,3914.0,0.0
1.0,414.0,4051.0,0.0
1.0,1.0,3680.0,0.0
1.0,418.0,846.0,0.0
1.0,356.0,4079.0,0.0
1.0,256.0,441.0,0.0
1.0,150.0,3890.0,0.0
1.0,278.0,3859.0,0.0
1.0,121.0,3980.0,0.0
1.0,254.0,3987.0,0.0
1.0,541.0,3954.0,0.0
1.0,83.0,3781.0,0.0
1.0,302.0,3967.0,0.0
1.0,608.0,4251.0,0.0
1.0,550.0,4311.0,0.0
1.0,116.0,3818.0,0.0
1.0,21.0,3916.0,0.0
1.0,137.0,3841.0,0.0
1.0,2.0,391.0,0.0
1.0,1343.0,7628.0,0.0
1.0,475.0,4157.0,0.0
1.0,110.0,3960.0,0.0
1.0,1.0,3675.0,0.0
1.0,223.0,3869.0,0.0
1.0,31.0,3730.0,0.0
1.0,79.0,3970.0,0.0
1.0,1343.0,7628.0,0.0
1.0,43.0,3700.0,0.0
1.0,1.0,3675.0,0.0
1.0,12.0,23.0,0.0
1.0,296.0,3872.0,0.0
1.0,123.0,3964.0,0.0
1.0,19.0,3915.0,0.0
1.0,305.0,4025.0,0.0
1.0,1343.0,7628.0,0.0
1.0,193.0,504.0,0.0
1.0,165.0,3908.0,0.0
1.0,21.0,3737.0,0.0
1.0,1343.0,7628.0,0.0
1.0,255.0,656.0,0.0
1.0,3.0,3677.0,0.0
1.0,162.0,3918.0,0.0
1.0,1343.0,7628.0,0.0
1.0,3.0,3689.0,0.0
1.0,19.0,3781.0,0.0
1.0,445.0,4198.0,0.0
1.0,37.0,3955.0,0.0
1.0,187.0,3974.0,0.0
1.0,1343.0,7628.0,0.0
1.0,3244.0,352.0,0.0
1.0,287.0,3930.0,0.0
1.0,654.0,4325.0,0.0
1.0,261.0,4044.0,0.0
1.0,47.0,3718.0,0.0
1.0,1343.0,7628.0,0.0
1.0,165.0,3833.0,0.0
1.0,30.0,3700.0,0.0
1.0,70.0,3787.0,0.0
1.0,11.0,3689.0,0.0
1.0,1343.0,7628.0,0.0
1.0,162.0,3866.0,0.0
1.0,25.0,3758.0,0.0
1.0,1343.0,7628.0,0.0
1.0,352.0,4048.0,0.0
1.0,23.0,3712.0,0.0
1.0,506.0,924.0,0.0
1.0,1343.0,7628.0,0.0
1.0,26.0,3726.0,0.0
1.0,116.0,4037.0,0.0
1.0,208.0,679.0,0.0
1.0,467.0,3980.0,0.0
1.0,470.0,4431.0,0.0
1.0,85.0,3994.0,0.0
1.0,219.0,4309.0,0.0
1.0,10.0,3689.0,0.0
1.0,5.0,398.0,0.0
1.0,386.0,4310.0,0.0
1.0,69.0,3777.0,0.0
1.0,1343.0,7628.0,0.0
1.0,328.0,4001.0,0.0
1.0,446.0,4295.0,0.0
1.0,3.0,3680.0,0.0
1.0,96.0,470.0,0.0
1.0,210.0,3919.0,0.0
1.0,1343.0,7628.0,0.0
1.0,109.0,3951.0,0.0
1.0,404.0,932.0,0.0
1.0,541.0,507.0,0.0
1.0,35.0,3704.0,0.0
1.0,308.0,632.0,0.0
1.0,473.0,4212.0,0.0
1.0,1343.0,7628.0,0.0
1.0,1.0,394.0,0.0
1.0,165.0,3965.0,0.0
1.0,167.0,3897.0,0.0
1.0,25.0,3683.0,0.0
1.0,153.0,11282.0,0.0
1.0,309.0,4099.0,0.0
1.0,45.0,53.0,0.0
1.0,1343.0,7628.0,0.0
1.0,19.0,19.0,0.0
1.0,1.0,3675.0,0.0
1.0,6.0,3686.0,0.0
1.0,177.0,3946.0,0.0
1.0,152.0,240.0,0.0
1.0,194.0,4474.0,0.0
1.0,318.0,4085.0,0.0
1.0,1343.0,7628.0,0.0
1.0,328.0,651.0,0.0
1.0,1343.0,7628.0,0.0
1.0,68.0,3843.0,0.0
1.0,1.0,3678.0,0.0
1.0,454.0,4306.0,0.0
1.0,66.0,3709.0,0.0
1.0,113.0,3830.0,0.0
1.0,285.0,777.0,0.0
1.0,41.0,3713.0,0.0
1.0,1343.0,7628.0,0.0
1.0,288.0,7660.0,0.0
1.0,77.0,3869.0,0.0
1.0,275.0,4040.0,0.0
1.0,142.0,3925.0,0.0
1.0,108.0,7538.0,0.0
1.0,259.0,4015.0,0.0
1.0,1343.0,7628.0,0.0
1.0,480.0,4150.0,0.0
1.0,1.0,3684.0,0.0
1.0,244.0,3911.0,0.0
1.0,38.0,3779.0,0.0
1.0,58.0,3959.0,0.0
